,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
1605,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '11255' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
1606,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,Assignment,A submission has been submitted.,The user with id '11255' has submitted the submission with id '275170' for the assignment with course module id '22086'.,web,201.217.216.162
1607,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,File submissions,Submission created.,The user with id '11255' created a file submission and uploaded '1' file/s in the assignment with course module id '22086'.,web,201.217.216.162
1608,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,File submissions,A file has been uploaded.,The user with id '11255' has uploaded a file to the submission with id '275170' in the assignment activity with course module id '22086'.,web,201.217.216.162
1609,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,Online text submissions,Submission created.,The user with id '11255' created an online text submission with '0' words in the assignment with course module id '22086'.,web,201.217.216.162
1610,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,Online text submissions,An online text has been uploaded.,The user with id '11255' has saved an online text submission with id '275170' in the assignment activity with course module id '22086'.,web,201.217.216.162
1611,1125,"1/09/22, 09:57",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '11255' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
1612,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,User tours,Step shown,The user with id '9628' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086&action=view'.,web,201.217.216.162
1613,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,User tours,Tour started,The user with id '9628' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086&action=view'.,web,201.217.216.162
1614,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,Assignment,The status of the submission has been viewed.,The user with id '9628' has viewed the submission status page for the assignment with course module id '22086'.,web,201.217.216.162
1615,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '9628' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
1616,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,Assignment,A submission has been submitted.,The user with id '9628' has submitted the submission with id '275159' for the assignment with course module id '22086'.,web,201.217.216.162
1617,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,File submissions,Submission created.,The user with id '9628' created a file submission and uploaded '1' file/s in the assignment with course module id '22086'.,web,201.217.216.162
1618,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,File submissions,A file has been uploaded.,The user with id '9628' has uploaded a file to the submission with id '275159' in the assignment activity with course module id '22086'.,web,201.217.216.162
1619,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,Online text submissions,Submission created.,The user with id '9628' created an online text submission with '0' words in the assignment with course module id '22086'.,web,201.217.216.162
1620,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,Online text submissions,An online text has been uploaded.,The user with id '9628' has saved an online text submission with id '275159' in the assignment activity with course module id '22086'.,web,201.217.216.162
1621,9628,"1/09/22, 09:56",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '9628' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
1622,9683,"1/09/22, 09:55",Assignment: Activity 2-Photoshop Interface,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086&action=view'.,web,190.144.167.253
1623,9683,"1/09/22, 09:55",Assignment: Activity 2-Photoshop Interface,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086&action=view'.,web,190.144.167.253
1624,9683,"1/09/22, 09:55",Assignment: Activity 2-Photoshop Interface,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '22086'.,web,190.144.167.253
